"study","group","condition","SID","survey_name","item","value"
"study1_pilot2","mocking","mocking-paired","s042","msg_share","msg_share_15","4"
"study1_pilot2","mocking","mocking-paired","s058","msg_share","msg_share_15","4"
"study1_pilot2","mocking","mocking-paired","s059","msg_share","msg_share_15","6"
"study1_pilot2","mocking","mocking-paired","s067","msg_share","msg_share_15","7"
"study1_pilot2","mocking","mocking-paired","s071","msg_share","msg_share_15","7"
"study1_pilot2","mocking","mocking-paired","s116","msg_share","msg_share_15","4"
"study1_pilot2","mocking","mocking-paired","s159","msg_share","msg_share_15","7"
"study1_pilot2","mocking","mocking-paired","s172","msg_share","msg_share_15","6"
"study1_pilot2","mocking","mocking-paired","s173","msg_share","msg_share_15","6"
"study1_pilot2","mocking","mocking-paired","s180","msg_share","msg_share_15","5"
"study1_pilot2","mocking","mocking-paired","s204","msg_share","msg_share_15","2"
"study1_pilot2","mocking","mocking-paired","s217","msg_share","msg_share_15","5"
"study1_pilot2","mocking","mocking-paired","s042","msg_share","msg_share_17","4"
"study1_pilot2","mocking","mocking-paired","s058","msg_share","msg_share_17","4"
"study1_pilot2","mocking","mocking-paired","s059","msg_share","msg_share_17","7"
"study1_pilot2","mocking","mocking-paired","s067","msg_share","msg_share_17","7"
"study1_pilot2","mocking","mocking-paired","s071","msg_share","msg_share_17","7"
"study1_pilot2","mocking","mocking-paired","s116","msg_share","msg_share_17","4"
"study1_pilot2","mocking","mocking-paired","s159","msg_share","msg_share_17","5"
"study1_pilot2","mocking","mocking-paired","s172","msg_share","msg_share_17","7"
"study1_pilot2","mocking","mocking-paired","s173","msg_share","msg_share_17","6"
"study1_pilot2","mocking","mocking-paired","s180","msg_share","msg_share_17","6"
"study1_pilot2","mocking","mocking-paired","s204","msg_share","msg_share_17","2"
"study1_pilot2","mocking","mocking-paired","s217","msg_share","msg_share_17","5"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_rel_self","msg_rel_self_07","4"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_rel_self","msg_rel_self_07","3"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_rel_self","msg_rel_self_07","6"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_rel_self","msg_rel_self_07","6"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_rel_self","msg_rel_self_07","6"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_rel_self","msg_rel_self_07","7"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_rel_self","msg_rel_self_07","6"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_rel_self","msg_rel_self_07","5"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_rel_self","msg_rel_self_07","4"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_rel_self","msg_rel_self_07","6"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_rel_self","msg_rel_self_07","4"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_rel_self","msg_rel_self_07","2"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_rel_self","msg_rel_self_08","6"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_rel_self","msg_rel_self_08","5"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_rel_self","msg_rel_self_08","6"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_rel_self","msg_rel_self_08","5"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_rel_self","msg_rel_self_08","5"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_rel_self","msg_rel_self_08","7"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_rel_self","msg_rel_self_08","2"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_rel_self","msg_rel_self_08","5"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_rel_self","msg_rel_self_08","7"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_rel_self","msg_rel_self_08","6"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_rel_self","msg_rel_self_08","2"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_rel_self","msg_rel_self_08","5"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_rel_self","msg_rel_self_12","4"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_rel_self","msg_rel_self_12","5"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_rel_self","msg_rel_self_12","7"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_rel_self","msg_rel_self_12","2"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_rel_self","msg_rel_self_12","5"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_rel_self","msg_rel_self_12","2"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_rel_self","msg_rel_self_12","2"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_rel_self","msg_rel_self_12","4"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_rel_self","msg_rel_self_15","5"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_rel_self","msg_rel_self_15","7"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_rel_self","msg_rel_self_15","5"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_rel_self","msg_rel_self_15","5"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_rel_self","msg_rel_self_15","2"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_rel_self","msg_rel_self_15","2"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_rel_self","msg_rel_self_15","3"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_rel_self","msg_rel_self_17","5"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_rel_self","msg_rel_self_17","6"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_rel_self","msg_rel_self_17","6"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_rel_self","msg_rel_self_17","6"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_rel_self","msg_rel_self_17","5"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_rel_self","msg_rel_self_17","7"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_rel_self","msg_rel_self_17","6"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_rel_self","msg_rel_self_17","5"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_rel_self","msg_rel_self_17","3"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_rel_self","msg_rel_self_17","4"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_rel_self","msg_rel_self_17","2"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_rel_self","msg_rel_self_17","5"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_rel_self","msg_rel_self_7","5"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_rel_self","msg_rel_self_7","6"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_rel_self","msg_rel_self_7","6"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_rel_self","msg_rel_self_7","7"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_rel_self","msg_rel_self_7","6"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_rel_self","msg_rel_self_7","7"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_rel_self","msg_rel_self_7","6"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_rel_self","msg_rel_self_7","5"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_rel_self","msg_rel_self_7","6"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_rel_self","msg_rel_self_7","7"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_rel_self","msg_rel_self_7","2"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_rel_self","msg_rel_self_7","6"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_rel_social","msg_rel_social_07","4"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_rel_social","msg_rel_social_07","3"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_rel_social","msg_rel_social_07","7"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_rel_social","msg_rel_social_07","5"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_rel_social","msg_rel_social_07","5"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_rel_social","msg_rel_social_07","5"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_rel_social","msg_rel_social_07","2"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_rel_social","msg_rel_social_08","5"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_rel_social","msg_rel_social_08","5"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_rel_social","msg_rel_social_08","5"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_rel_social","msg_rel_social_08","5"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_rel_social","msg_rel_social_08","5"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_rel_social","msg_rel_social_12","4"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_rel_social","msg_rel_social_12","5"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_rel_social","msg_rel_social_12","7"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_rel_social","msg_rel_social_12","5"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_rel_social","msg_rel_social_12","5"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_rel_social","msg_rel_social_12","7"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_rel_social","msg_rel_social_12","4"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_rel_social","msg_rel_social_15","5"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_rel_social","msg_rel_social_15","3"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_rel_social","msg_rel_social_15","2"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_rel_social","msg_rel_social_17","5"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_rel_social","msg_rel_social_17","5"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_rel_social","msg_rel_social_17","7"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_rel_social","msg_rel_social_17","7"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_rel_social","msg_rel_social_17","5"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_rel_social","msg_rel_social_17","4"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_rel_social","msg_rel_social_17","2"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_rel_social","msg_rel_social_17","7"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_rel_social","msg_rel_social_17","5"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_rel_social","msg_rel_social_7","5"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_rel_social","msg_rel_social_7","6"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_rel_social","msg_rel_social_7","6"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_rel_social","msg_rel_social_7","7"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_rel_social","msg_rel_social_7","6"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_rel_social","msg_rel_social_7","7"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_rel_social","msg_rel_social_7","6"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_rel_social","msg_rel_social_7","5"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_rel_social","msg_rel_social_7","6"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_rel_social","msg_rel_social_7","7"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_rel_social","msg_rel_social_7","7"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_rel_social","msg_rel_social_7","6"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_share","msg_share_07","2"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_share","msg_share_07","4"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_share","msg_share_07","5"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_share","msg_share_07","3"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_share","msg_share_07","4"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_share","msg_share_07","5"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_share","msg_share_07","2"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_share","msg_share_07","5"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_share","msg_share_07","7"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_share","msg_share_07","7"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_share","msg_share_07","6"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_share","msg_share_07","2"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_share","msg_share_08","2"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_share","msg_share_08","5"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_share","msg_share_08","5"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_share","msg_share_08","2"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_share","msg_share_08","4"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_share","msg_share_08","6"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_share","msg_share_08","4"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_share","msg_share_08","5"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_share","msg_share_08","5"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_share","msg_share_08","7"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_share","msg_share_08","5"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_share","msg_share_08","4"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_share","msg_share_12","5"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_share","msg_share_12","6"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_share","msg_share_12","5"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_share","msg_share_12","5"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_share","msg_share_12","4"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_share","msg_share_12","6"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_share","msg_share_12","4"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_share","msg_share_12","6"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_share","msg_share_12","6"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_share","msg_share_12","7"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_share","msg_share_12","6"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_share","msg_share_12","2"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_share","msg_share_15","3"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_share","msg_share_15","6"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_share","msg_share_15","5"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_share","msg_share_15","4"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_share","msg_share_15","4"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_share","msg_share_15","6"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_share","msg_share_15","1"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_share","msg_share_15","6"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_share","msg_share_15","3"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_share","msg_share_15","7"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_share","msg_share_15","6"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_share","msg_share_15","2"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_share","msg_share_17","2"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_share","msg_share_17","6"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_share","msg_share_17","5"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_share","msg_share_17","5"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_share","msg_share_17","4"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_share","msg_share_17","5"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_share","msg_share_17","5"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_share","msg_share_17","5"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_share","msg_share_17","3"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_share","msg_share_17","4"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_share","msg_share_17","4"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_share","msg_share_17","4"
"study1_pilot2","mocking","mocking-unpaired","s046","msg_share","msg_share_7","6"
"study1_pilot2","mocking","mocking-unpaired","s080","msg_share","msg_share_7","6"
"study1_pilot2","mocking","mocking-unpaired","s090","msg_share","msg_share_7","5"
"study1_pilot2","mocking","mocking-unpaired","s114","msg_share","msg_share_7","4"
"study1_pilot2","mocking","mocking-unpaired","s120","msg_share","msg_share_7","4"
"study1_pilot2","mocking","mocking-unpaired","s129","msg_share","msg_share_7","6"
"study1_pilot2","mocking","mocking-unpaired","s142","msg_share","msg_share_7","4"
"study1_pilot2","mocking","mocking-unpaired","s151","msg_share","msg_share_7","5"
"study1_pilot2","mocking","mocking-unpaired","s167","msg_share","msg_share_7","5"
"study1_pilot2","mocking","mocking-unpaired","s192","msg_share","msg_share_7","7"
"study1_pilot2","mocking","mocking-unpaired","s211","msg_share","msg_share_7","4"
"study1_pilot2","mocking","mocking-unpaired","s238","msg_share","msg_share_7","6"
"study1_pilot2","norm","norm-i","s049","msg_rel_self","msg_rel_self_06","6"
"study1_pilot2","norm","norm-i","s078","msg_rel_self","msg_rel_self_06","7"
"study1_pilot2","norm","norm-i","s107","msg_rel_self","msg_rel_self_06","7"
"study1_pilot2","norm","norm-i","s109","msg_rel_self","msg_rel_self_06","5"
"study1_pilot2","norm","norm-i","s139","msg_rel_self","msg_rel_self_06","3"
"study1_pilot2","norm","norm-i","s152","msg_rel_self","msg_rel_self_06","3"
"study1_pilot2","norm","norm-i","s171","msg_rel_self","msg_rel_self_06","6"
"study1_pilot2","norm","norm-i","s193","msg_rel_self","msg_rel_self_06","7"
"study1_pilot2","norm","norm-i","s202","msg_rel_self","msg_rel_self_06","5"
"study1_pilot2","norm","norm-i","s049","msg_rel_self","msg_rel_self_07","6"
"study1_pilot2","norm","norm-i","s078","msg_rel_self","msg_rel_self_07","7"
"study1_pilot2","norm","norm-i","s107","msg_rel_self","msg_rel_self_07","7"
"study1_pilot2","norm","norm-i","s109","msg_rel_self","msg_rel_self_07","6"
"study1_pilot2","norm","norm-i","s139","msg_rel_self","msg_rel_self_07","7"
"study1_pilot2","norm","norm-i","s152","msg_rel_self","msg_rel_self_07","6"
"study1_pilot2","norm","norm-i","s171","msg_rel_self","msg_rel_self_07","6"
"study1_pilot2","norm","norm-i","s193","msg_rel_self","msg_rel_self_07","7"
"study1_pilot2","norm","norm-i","s202","msg_rel_self","msg_rel_self_07","5"
"study1_pilot2","norm","norm-i","s049","msg_rel_self","msg_rel_self_10","6"
"study1_pilot2","norm","norm-i","s078","msg_rel_self","msg_rel_self_10","7"
"study1_pilot2","norm","norm-i","s107","msg_rel_self","msg_rel_self_10","7"
"study1_pilot2","norm","norm-i","s109","msg_rel_self","msg_rel_self_10","5"
"study1_pilot2","norm","norm-i","s139","msg_rel_self","msg_rel_self_10","7"
"study1_pilot2","norm","norm-i","s152","msg_rel_self","msg_rel_self_10","6"
"study1_pilot2","norm","norm-i","s171","msg_rel_self","msg_rel_self_10","6"
"study1_pilot2","norm","norm-i","s193","msg_rel_self","msg_rel_self_10","7"
"study1_pilot2","norm","norm-i","s202","msg_rel_self","msg_rel_self_10","5"
"study1_pilot2","norm","norm-i","s049","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","norm","norm-i","s078","msg_rel_self","msg_rel_self_12","7"
"study1_pilot2","norm","norm-i","s107","msg_rel_self","msg_rel_self_12","7"
"study1_pilot2","norm","norm-i","s109","msg_rel_self","msg_rel_self_12","4"
"study1_pilot2","norm","norm-i","s139","msg_rel_self","msg_rel_self_12","5"
"study1_pilot2","norm","norm-i","s152","msg_rel_self","msg_rel_self_12","5"
"study1_pilot2","norm","norm-i","s171","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","norm","norm-i","s193","msg_rel_self","msg_rel_self_12","7"
"study1_pilot2","norm","norm-i","s202","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","norm","norm-i","s049","msg_rel_self","msg_rel_self_24","6"
"study1_pilot2","norm","norm-i","s078","msg_rel_self","msg_rel_self_24","7"
"study1_pilot2","norm","norm-i","s107","msg_rel_self","msg_rel_self_24","7"
"study1_pilot2","norm","norm-i","s109","msg_rel_self","msg_rel_self_24","6"
"study1_pilot2","norm","norm-i","s139","msg_rel_self","msg_rel_self_24","7"
"study1_pilot2","norm","norm-i","s152","msg_rel_self","msg_rel_self_24","5"
"study1_pilot2","norm","norm-i","s171","msg_rel_self","msg_rel_self_24","6"
"study1_pilot2","norm","norm-i","s193","msg_rel_self","msg_rel_self_24","7"
"study1_pilot2","norm","norm-i","s202","msg_rel_self","msg_rel_self_24","6"
"study1_pilot2","norm","norm-i","s049","msg_rel_social","msg_rel_social_06","6"
"study1_pilot2","norm","norm-i","s078","msg_rel_social","msg_rel_social_06","7"
"study1_pilot2","norm","norm-i","s107","msg_rel_social","msg_rel_social_06","7"
"study1_pilot2","norm","norm-i","s109","msg_rel_social","msg_rel_social_06","5"
"study1_pilot2","norm","norm-i","s139","msg_rel_social","msg_rel_social_06","5"
"study1_pilot2","norm","norm-i","s152","msg_rel_social","msg_rel_social_06","6"
"study1_pilot2","norm","norm-i","s171","msg_rel_social","msg_rel_social_06","6"
"study1_pilot2","norm","norm-i","s193","msg_rel_social","msg_rel_social_06","7"
"study1_pilot2","norm","norm-i","s202","msg_rel_social","msg_rel_social_06","6"
"study1_pilot2","norm","norm-i","s049","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","norm","norm-i","s078","msg_rel_social","msg_rel_social_07","7"
"study1_pilot2","norm","norm-i","s107","msg_rel_social","msg_rel_social_07","7"
"study1_pilot2","norm","norm-i","s109","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","norm","norm-i","s139","msg_rel_social","msg_rel_social_07","7"
"study1_pilot2","norm","norm-i","s152","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","norm","norm-i","s171","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","norm","norm-i","s193","msg_rel_social","msg_rel_social_07","7"
"study1_pilot2","norm","norm-i","s202","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","norm","norm-i","s049","msg_rel_social","msg_rel_social_10","6"
"study1_pilot2","norm","norm-i","s078","msg_rel_social","msg_rel_social_10","7"
"study1_pilot2","norm","norm-i","s107","msg_rel_social","msg_rel_social_10","7"
"study1_pilot2","norm","norm-i","s109","msg_rel_social","msg_rel_social_10","5"
"study1_pilot2","norm","norm-i","s139","msg_rel_social","msg_rel_social_10","7"
"study1_pilot2","norm","norm-i","s152","msg_rel_social","msg_rel_social_10","6"
"study1_pilot2","norm","norm-i","s171","msg_rel_social","msg_rel_social_10","6"
"study1_pilot2","norm","norm-i","s193","msg_rel_social","msg_rel_social_10","7"
"study1_pilot2","norm","norm-i","s202","msg_rel_social","msg_rel_social_10","6"
"study1_pilot2","norm","norm-i","s049","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","norm","norm-i","s078","msg_rel_social","msg_rel_social_12","7"
"study1_pilot2","norm","norm-i","s107","msg_rel_social","msg_rel_social_12","7"
"study1_pilot2","norm","norm-i","s109","msg_rel_social","msg_rel_social_12","5"
"study1_pilot2","norm","norm-i","s139","msg_rel_social","msg_rel_social_12","5"
"study1_pilot2","norm","norm-i","s152","msg_rel_social","msg_rel_social_12","3"
"study1_pilot2","norm","norm-i","s171","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","norm","norm-i","s193","msg_rel_social","msg_rel_social_12","7"
"study1_pilot2","norm","norm-i","s202","msg_rel_social","msg_rel_social_12","7"
"study1_pilot2","norm","norm-i","s049","msg_rel_social","msg_rel_social_24","6"
"study1_pilot2","norm","norm-i","s078","msg_rel_social","msg_rel_social_24","7"
"study1_pilot2","norm","norm-i","s107","msg_rel_social","msg_rel_social_24","7"
"study1_pilot2","norm","norm-i","s109","msg_rel_social","msg_rel_social_24","6"
"study1_pilot2","norm","norm-i","s139","msg_rel_social","msg_rel_social_24","7"
