"ResponseId","item","scale_name","value"
"R_1mdP9xkhgu6z5tt","42","msg_share","8.8"
"R_bCvCFBHtMj83Hhf","42","msg_share","10"
"R_3m7WpGOFb93VH8Y","43","msg_rel_self","9.4"
"R_1gOLwBDujMo13gI","43","msg_rel_self","2.1"
"R_1gj83WnV5C4eHmc","43","msg_rel_self","7.1"
"R_1eWCnib506R1OBC","43","msg_rel_self","4.4"
"R_3m7WpGOFb93VH8Y","43","msg_rel_social","9.3"
"R_1gOLwBDujMo13gI","43","msg_rel_social","1.6"
"R_1gj83WnV5C4eHmc","43","msg_rel_social","8.6"
"R_1eWCnib506R1OBC","43","msg_rel_social","4.7"
"R_3m7WpGOFb93VH8Y","43","msg_share","9"
"R_1gOLwBDujMo13gI","43","msg_share","4.4"
"R_1gj83WnV5C4eHmc","43","msg_share","3.6"
"R_1eWCnib506R1OBC","43","msg_share","0"
"R_siJyxatX4pjm8KZ","44","msg_rel_self","0"
"R_1eWCnib506R1OBC","44","msg_rel_self","0"
"R_AoY7T837IllFiWB","44","msg_rel_self","0"
"R_siJyxatX4pjm8KZ","44","msg_rel_social","0.6"
"R_1eWCnib506R1OBC","44","msg_rel_social","0.8"
"R_AoY7T837IllFiWB","44","msg_rel_social","1.5"
"R_siJyxatX4pjm8KZ","44","msg_share","0"
"R_1eWCnib506R1OBC","44","msg_share","0"
"R_AoY7T837IllFiWB","44","msg_share","0"
"R_3m7WpGOFb93VH8Y","45","msg_rel_self","10"
"R_2VCteebl8JYuSeh","45","msg_rel_self","5.1"
"R_3m7WpGOFb93VH8Y","45","msg_rel_social","8.8"
"R_2VCteebl8JYuSeh","45","msg_rel_social","4.8"
"R_3m7WpGOFb93VH8Y","45","msg_share","9.5"
"R_2VCteebl8JYuSeh","45","msg_share","2.4"
"R_1CwlSN1ScbIjHAI","46","msg_rel_self","5.2"
"R_siJyxatX4pjm8KZ","46","msg_rel_self","1.2"
"R_1mdP9xkhgu6z5tt","46","msg_rel_self","7.5"
"R_cZ6I2kyNFX1YHtv","46","msg_rel_self","2"
"R_yV0aUy9CDRbG6s1","46","msg_rel_self","6.1"
"R_1CwlSN1ScbIjHAI","46","msg_rel_social","6.4"
"R_siJyxatX4pjm8KZ","46","msg_rel_social","5.3"
"R_1mdP9xkhgu6z5tt","46","msg_rel_social","9.1"
"R_cZ6I2kyNFX1YHtv","46","msg_rel_social","8.7"
"R_yV0aUy9CDRbG6s1","46","msg_rel_social","6.3"
"R_1CwlSN1ScbIjHAI","46","msg_share","4.9"
"R_siJyxatX4pjm8KZ","46","msg_share","0"
"R_1mdP9xkhgu6z5tt","46","msg_share","4.6"
"R_cZ6I2kyNFX1YHtv","46","msg_share","9.1"
"R_yV0aUy9CDRbG6s1","46","msg_share","4.2"
"R_4IcQAFq0Kdvua1r","47","msg_rel_self","2.6"
"R_3HpqoWaSgYEZrb9","47","msg_rel_self","2.9"
"R_4IcQAFq0Kdvua1r","47","msg_rel_social","2.3"
"R_3HpqoWaSgYEZrb9","47","msg_rel_social","4.9"
"R_4IcQAFq0Kdvua1r","47","msg_share","2.6"
"R_3HpqoWaSgYEZrb9","47","msg_share","2.9"
"R_24JaQS3KnisShu6","48","msg_rel_self","0"
"R_1mdP9xkhgu6z5tt","48","msg_rel_self","2.9"
"R_PRkOSHGwJZcIKnn","48","msg_rel_self","0.6"
"R_24JaQS3KnisShu6","48","msg_rel_social","6"
"R_1mdP9xkhgu6z5tt","48","msg_rel_social","10"
"R_PRkOSHGwJZcIKnn","48","msg_rel_social","5.2"
"R_24JaQS3KnisShu6","48","msg_share","2.7"
"R_1mdP9xkhgu6z5tt","48","msg_share","7.3"
"R_PRkOSHGwJZcIKnn","48","msg_share","0"
"R_1CwlSN1ScbIjHAI","49","msg_rel_self","0.8"
"R_PRkOSHGwJZcIKnn","49","msg_rel_self","0.1"
"R_bCvCFBHtMj83Hhf","49","msg_rel_self","9.9"
"R_1CwlSN1ScbIjHAI","49","msg_rel_social","5.1"
"R_PRkOSHGwJZcIKnn","49","msg_rel_social","1.2"
"R_bCvCFBHtMj83Hhf","49","msg_rel_social","9.5"
"R_1CwlSN1ScbIjHAI","49","msg_share","1.6"
"R_PRkOSHGwJZcIKnn","49","msg_share","1.4"
"R_bCvCFBHtMj83Hhf","49","msg_share","9.7"
"R_1CwlSN1ScbIjHAI","51","msg_rel_self","7.8"
"R_10x8qxWMeij30Fy","51","msg_rel_self","5"
"R_siJyxatX4pjm8KZ","51","msg_rel_self","3.2"
"R_2VCteebl8JYuSeh","51","msg_rel_self","6.3"
"R_sTkkox2xajhpvZT","51","msg_rel_self","4.9"
"R_1CwlSN1ScbIjHAI","51","msg_rel_social","8.7"
"R_10x8qxWMeij30Fy","51","msg_rel_social","5.1"
"R_siJyxatX4pjm8KZ","51","msg_rel_social","5.4"
"R_2VCteebl8JYuSeh","51","msg_rel_social","6.4"
"R_sTkkox2xajhpvZT","51","msg_rel_social","5"
"R_1CwlSN1ScbIjHAI","51","msg_share","8.2"
"R_10x8qxWMeij30Fy","51","msg_share","4.4"
"R_siJyxatX4pjm8KZ","51","msg_share","1.2"
"R_2VCteebl8JYuSeh","51","msg_share","6.1"
"R_sTkkox2xajhpvZT","51","msg_share","1"
"R_4IcQAFq0Kdvua1r","52","msg_rel_self","5.2"
"R_AoY7T837IllFiWB","52","msg_rel_self","2"
"R_3HpqoWaSgYEZrb9","52","msg_rel_self","0"
"R_3L5v3zxWJNknxea","52","msg_rel_self","0"
"R_24GXOnCSi56yaYl","52","msg_rel_self","8.8"
"R_4IcQAFq0Kdvua1r","52","msg_rel_social","4.1"
"R_AoY7T837IllFiWB","52","msg_rel_social","2"
"R_3HpqoWaSgYEZrb9","52","msg_rel_social","0"
"R_3L5v3zxWJNknxea","52","msg_rel_social","2.3"
"R_24GXOnCSi56yaYl","52","msg_rel_social","8.9"
"R_4IcQAFq0Kdvua1r","52","msg_share","4.8"
"R_AoY7T837IllFiWB","52","msg_share","0.3"
"R_3HpqoWaSgYEZrb9","52","msg_share","0"
"R_3L5v3zxWJNknxea","52","msg_share","2.4"
"R_24GXOnCSi56yaYl","52","msg_share","9.2"
"R_2VCteebl8JYuSeh","53","msg_rel_self","0"
"R_1mdP9xkhgu6z5tt","53","msg_rel_self","3.4"
"R_24GXOnCSi56yaYl","53","msg_rel_self","9.6"
"R_ZErYcn6qR1P9MQ1","53","msg_rel_self","0.6"
"R_2VCteebl8JYuSeh","53","msg_rel_social","2.6"
"R_1mdP9xkhgu6z5tt","53","msg_rel_social","7"
"R_24GXOnCSi56yaYl","53","msg_rel_social","9.5"
"R_ZErYcn6qR1P9MQ1","53","msg_rel_social","4.6"
"R_2VCteebl8JYuSeh","53","msg_share","0.3"
"R_1mdP9xkhgu6z5tt","53","msg_share","2.1"
"R_24GXOnCSi56yaYl","53","msg_share","9.7"
"R_ZErYcn6qR1P9MQ1","53","msg_share","0"
"R_3EMUbq9wiCvkCuh","54","msg_rel_self","4.2"
"R_siJyxatX4pjm8KZ","54","msg_rel_self","1.4"
"R_3nAvzRmONK4E802","54","msg_rel_self","8.6"
"R_3EMUbq9wiCvkCuh","54","msg_rel_social","4.3"
"R_siJyxatX4pjm8KZ","54","msg_rel_social","2.8"
"R_3nAvzRmONK4E802","54","msg_rel_social","8"
"R_3EMUbq9wiCvkCuh","54","msg_share","1.3"
"R_siJyxatX4pjm8KZ","54","msg_share","0"
"R_3nAvzRmONK4E802","54","msg_share","2.2"
"R_3EMUbq9wiCvkCuh","56","msg_rel_self","0"
"R_1eVizyTcr1hQgZo","56","msg_rel_self","6.4"
"R_3L5v3zxWJNknxea","56","msg_rel_self","0"
"R_3EMUbq9wiCvkCuh","56","msg_rel_social","2.5"
"R_1eVizyTcr1hQgZo","56","msg_rel_social","6.4"
"R_3L5v3zxWJNknxea","56","msg_rel_social","5.4"
"R_3EMUbq9wiCvkCuh","56","msg_share","0"
"R_1eVizyTcr1hQgZo","56","msg_share","3.1"
"R_3L5v3zxWJNknxea","56","msg_share","1.5"
"R_3EAN5pwXwspXL5W","57","msg_rel_self","0"
"R_3EAN5pwXwspXL5W","57","msg_rel_social","0.1"
"R_3EAN5pwXwspXL5W","57","msg_share","0"
"R_2TNzBApnGZZOD9U","58","msg_rel_self","6.7"
"R_sTkkox2xajhpvZT","58","msg_rel_self","10"
"R_2TNzBApnGZZOD9U","58","msg_rel_social","3.7"
"R_sTkkox2xajhpvZT","58","msg_rel_social","10"
"R_2TNzBApnGZZOD9U","58","msg_share","5.4"
"R_sTkkox2xajhpvZT","58","msg_share","4.2"
"R_3M99PUY69cAN6v4","59","msg_rel_self","7"
"R_AoY7T837IllFiWB","59","msg_rel_self","0"
"R_24GXOnCSi56yaYl","59","msg_rel_self","0"
"R_3M99PUY69cAN6v4","59","msg_rel_social","4.3"
"R_AoY7T837IllFiWB","59","msg_rel_social","3.2"
"R_24GXOnCSi56yaYl","59","msg_rel_social","0"
"R_3M99PUY69cAN6v4","59","msg_share","5.3"
"R_AoY7T837IllFiWB","59","msg_share","0"
"R_24GXOnCSi56yaYl","59","msg_share","0"
"R_3EMUbq9wiCvkCuh","60","msg_rel_self","0.9"
"R_3Of8RgGAZjJwIdJ","60","msg_rel_self","2.5"
"R_24GXOnCSi56yaYl","60","msg_rel_self","2.4"
"R_3nAvzRmONK4E802","60","msg_rel_self","0"
"R_3EMUbq9wiCvkCuh","60","msg_rel_social","4.4"
"R_3Of8RgGAZjJwIdJ","60","msg_rel_social","8.6"
"R_24GXOnCSi56yaYl","60","msg_rel_social","9.1"
"R_3nAvzRmONK4E802","60","msg_rel_social","4.1"
"R_3EMUbq9wiCvkCuh","60","msg_share","4.8"
"R_3Of8RgGAZjJwIdJ","60","msg_share","8.8"
"R_24GXOnCSi56yaYl","60","msg_share","9.1"
"R_3nAvzRmONK4E802","60","msg_share","0"
"R_siJyxatX4pjm8KZ","61","msg_rel_self","3"
"R_1eWCnib506R1OBC","61","msg_rel_self","5.1"
"R_bCvCFBHtMj83Hhf","61","msg_rel_self","7.9"
"R_3NvP1H2oZwfgC2g","61","msg_rel_self","10"
"R_siJyxatX4pjm8KZ","61","msg_rel_social","6"
"R_1eWCnib506R1OBC","61","msg_rel_social","6.4"
"R_bCvCFBHtMj83Hhf","61","msg_rel_social","8.6"
"R_3NvP1H2oZwfgC2g","61","msg_rel_social","10"
"R_siJyxatX4pjm8KZ","61","msg_share","1.4"
"R_1eWCnib506R1OBC","61","msg_share","0"
"R_bCvCFBHtMj83Hhf","61","msg_share","7.1"
"R_3NvP1H2oZwfgC2g","61","msg_share","10"
"R_3m7WpGOFb93VH8Y","62","msg_rel_self","0.9"
"R_3M99PUY69cAN6v4","62","msg_rel_self","8.8"
"R_siJyxatX4pjm8KZ","62","msg_rel_self","0"
"R_cZ6I2kyNFX1YHtv","62","msg_rel_self","1.8"
"R_AoY7T837IllFiWB","62","msg_rel_self","7.1"
"R_3L5v3zxWJNknxea","62","msg_rel_self","3.1"
"R_3m7WpGOFb93VH8Y","62","msg_rel_social","4.9"
"R_3M99PUY69cAN6v4","62","msg_rel_social","4.3"
"R_siJyxatX4pjm8KZ","62","msg_rel_social","1.3"
"R_cZ6I2kyNFX1YHtv","62","msg_rel_social","4.7"
"R_AoY7T837IllFiWB","62","msg_rel_social","1.9"
"R_3L5v3zxWJNknxea","62","msg_rel_social","3.8"
"R_3m7WpGOFb93VH8Y","62","msg_share","0.5"
"R_3M99PUY69cAN6v4","62","msg_share","5.7"
"R_siJyxatX4pjm8KZ","62","msg_share","0"
"R_cZ6I2kyNFX1YHtv","62","msg_share","1.5"
"R_AoY7T837IllFiWB","62","msg_share","2.1"
"R_3L5v3zxWJNknxea","62","msg_share","2.1"
"R_3m7WpGOFb93VH8Y","63","msg_rel_self","9.3"
"R_1gj83WnV5C4eHmc","63","msg_rel_self","3.5"
"R_3EgukJAd4haeGh2","63","msg_rel_self","2.9"
"R_3m7WpGOFb93VH8Y","63","msg_rel_social","8.7"
"R_1gj83WnV5C4eHmc","63","msg_rel_social","6.7"
"R_3EgukJAd4haeGh2","63","msg_rel_social","7.9"
"R_3m7WpGOFb93VH8Y","63","msg_share","8.4"
"R_1gj83WnV5C4eHmc","63","msg_share","0.8"
"R_3EgukJAd4haeGh2","63","msg_share","2.2"
"R_1eWCnib506R1OBC","64","msg_rel_self","6.4"
"R_AoY7T837IllFiWB","64","msg_rel_self","6.5"
"R_3h5XpX4hztkX91E","64","msg_rel_self","0"
"R_3NvP1H2oZwfgC2g","64","msg_rel_self","10"
"R_1eWCnib506R1OBC","64","msg_rel_social","6.1"
"R_AoY7T837IllFiWB","64","msg_rel_social","4.9"
"R_3h5XpX4hztkX91E","64","msg_rel_social","1.8"
"R_3NvP1H2oZwfgC2g","64","msg_rel_social","8.9"
"R_1eWCnib506R1OBC","64","msg_share","0"
"R_AoY7T837IllFiWB","64","msg_share","2.6"
"R_3h5XpX4hztkX91E","64","msg_share","0"
"R_3NvP1H2oZwfgC2g","64","msg_share","10"
"R_1eWCnib506R1OBC","65","msg_rel_self","0.2"
"R_1gnMsIkb0tD1i02","65","msg_rel_self","2.8"
"R_2TNzBApnGZZOD9U","65","msg_rel_self","9.4"
"R_yV0aUy9CDRbG6s1","65","msg_rel_self","7.8"
"R_PHD41xWozjLUeDD","65","msg_rel_self","5.1"
"R_1eWCnib506R1OBC","65","msg_rel_social","4.7"
"R_1gnMsIkb0tD1i02","65","msg_rel_social","2.4"
"R_2TNzBApnGZZOD9U","65","msg_rel_social","5.4"
"R_yV0aUy9CDRbG6s1","65","msg_rel_social","5.1"
"R_PHD41xWozjLUeDD","65","msg_rel_social","8.3"
"R_1eWCnib506R1OBC","65","msg_share","0"
"R_1gnMsIkb0tD1i02","65","msg_share","0.7"
"R_2TNzBApnGZZOD9U","65","msg_share","6.9"
"R_yV0aUy9CDRbG6s1","65","msg_share","2.9"
"R_PHD41xWozjLUeDD","65","msg_share","7"
"R_3EgukJAd4haeGh2","66","msg_rel_self","7.7"
"R_3EgukJAd4haeGh2","66","msg_rel_social","8.5"
"R_3EgukJAd4haeGh2","66","msg_share","8"
"R_sTkkox2xajhpvZT","67","msg_rel_self","0"
"R_sTkkox2xajhpvZT","67","msg_rel_social","0"
"R_sTkkox2xajhpvZT","67","msg_share","0"
"R_24JaQS3KnisShu6","68","msg_rel_self","1.9"
"R_3EMUbq9wiCvkCuh","68","msg_rel_self","0"
"R_siJyxatX4pjm8KZ","68","msg_rel_self","0"
"R_bCvCFBHtMj83Hhf","68","msg_rel_self","5"
"R_sTkkox2xajhpvZT","68","msg_rel_self","5.1"
"R_3EAN5pwXwspXL5W","68","msg_rel_self","4.8"
"R_24JaQS3KnisShu6","68","msg_rel_social","3"
"R_3EMUbq9wiCvkCuh","68","msg_rel_social","3.1"
"R_siJyxatX4pjm8KZ","68","msg_rel_social","8.1"
"R_bCvCFBHtMj83Hhf","68","msg_rel_social","9.4"
"R_sTkkox2xajhpvZT","68","msg_rel_social","5.3"
"R_3EAN5pwXwspXL5W","68","msg_rel_social","7.3"
"R_24JaQS3KnisShu6","68","msg_share","3"
"R_3EMUbq9wiCvkCuh","68","msg_share","0"
"R_siJyxatX4pjm8KZ","68","msg_share","4.8"
"R_bCvCFBHtMj83Hhf","68","msg_share","7.5"
"R_sTkkox2xajhpvZT","68","msg_share","0"
"R_3EAN5pwXwspXL5W","68","msg_share","1.3"
"R_3M99PUY69cAN6v4","69","msg_rel_self","10"
"R_1eWCnib506R1OBC","69","msg_rel_self","7.1"
"R_3HpqoWaSgYEZrb9","69","msg_rel_self","7.7"
"R_PHD41xWozjLUeDD","69","msg_rel_self","6.6"
"R_3M99PUY69cAN6v4","69","msg_rel_social","8.9"
"R_1eWCnib506R1OBC","69","msg_rel_social","7.1"
"R_3HpqoWaSgYEZrb9","69","msg_rel_social","8.9"
"R_PHD41xWozjLUeDD","69","msg_rel_social","8.7"
"R_3M99PUY69cAN6v4","69","msg_share","8"
"R_1eWCnib506R1OBC","69","msg_share","0"
"R_3HpqoWaSgYEZrb9","69","msg_share","2.5"
"R_PHD41xWozjLUeDD","69","msg_share","6.6"
"R_1CwlSN1ScbIjHAI","70","msg_rel_self","8.8"
"R_1gOLwBDujMo13gI","70","msg_rel_self","10"
"R_4IcQAFq0Kdvua1r","70","msg_rel_self","7.5"
"R_1rwy8uIDhRCzm9U","70","msg_rel_self","7.6"
"R_1CwlSN1ScbIjHAI","70","msg_rel_social","7.6"
"R_1gOLwBDujMo13gI","70","msg_rel_social","1.6"
"R_4IcQAFq0Kdvua1r","70","msg_rel_social","6.2"
"R_1rwy8uIDhRCzm9U","70","msg_rel_social","5"
"R_1CwlSN1ScbIjHAI","70","msg_share","8.6"
"R_1gOLwBDujMo13gI","70","msg_share","1.1"
"R_4IcQAFq0Kdvua1r","70","msg_share","6"
"R_1rwy8uIDhRCzm9U","70","msg_share","6.7"
"R_PRkOSHGwJZcIKnn","71","msg_rel_self","0"
"R_3L5v3zxWJNknxea","71","msg_rel_self","0"
"R_sTkkox2xajhpvZT","71","msg_rel_self","0"
"R_PRkOSHGwJZcIKnn","71","msg_rel_social","2.3"
"R_3L5v3zxWJNknxea","71","msg_rel_social","3.4"
"R_sTkkox2xajhpvZT","71","msg_rel_social","0"
"R_PRkOSHGwJZcIKnn","71","msg_share","0"
"R_3L5v3zxWJNknxea","71","msg_share","0"
"R_sTkkox2xajhpvZT","71","msg_share","0"
"R_2VCteebl8JYuSeh","72","msg_rel_self","3.6"
"R_AoY7T837IllFiWB","72","msg_rel_self","1.4"
"R_24GXOnCSi56yaYl","72","msg_rel_self","5.2"
"R_2VCteebl8JYuSeh","72","msg_rel_social","6.1"
"R_AoY7T837IllFiWB","72","msg_rel_social","3.3"
"R_24GXOnCSi56yaYl","72","msg_rel_social","6.7"
"R_2VCteebl8JYuSeh","72","msg_share","3.7"
"R_AoY7T837IllFiWB","72","msg_share","1.4"
"R_24GXOnCSi56yaYl","72","msg_share","6.8"
"R_1gOLwBDujMo13gI","73","msg_rel_self","10"
"R_siJyxatX4pjm8KZ","73","msg_rel_self","3"
"R_1gnMsIkb0tD1i02","73","msg_rel_self","1"
"R_3EgukJAd4haeGh2","73","msg_rel_self","8.8"
"R_yV0aUy9CDRbG6s1","73","msg_rel_self","7.5"
"R_ZErYcn6qR1P9MQ1","73","msg_rel_self","5"
"R_3nAvzRmONK4E802","73","msg_rel_self","8.5"
"R_1gOLwBDujMo13gI","73","msg_rel_social","10"
"R_siJyxatX4pjm8KZ","73","msg_rel_social","4.8"
"R_1gnMsIkb0tD1i02","73","msg_rel_social","5"
"R_3EgukJAd4haeGh2","73","msg_rel_social","6.7"
"R_yV0aUy9CDRbG6s1","73","msg_rel_social","7.5"
"R_ZErYcn6qR1P9MQ1","73","msg_rel_social","6.3"
"R_3nAvzRmONK4E802","73","msg_rel_social","7.1"
"R_1gOLwBDujMo13gI","73","msg_share","7.5"
"R_siJyxatX4pjm8KZ","73","msg_share","0.5"
"R_1gnMsIkb0tD1i02","73","msg_share","0.7"
"R_3EgukJAd4haeGh2","73","msg_share","8"
"R_yV0aUy9CDRbG6s1","73","msg_share","7.8"
"R_ZErYcn6qR1P9MQ1","73","msg_share","0.3"
"R_3nAvzRmONK4E802","73","msg_share","4.7"
"R_1CwlSN1ScbIjHAI","74","msg_rel_self","4.2"
"R_10x8qxWMeij30Fy","74","msg_rel_self","3.5"
"R_3EgukJAd4haeGh2","74","msg_rel_self","0.5"
"R_PRkOSHGwJZcIKnn","74","msg_rel_self","0"
"R_24GXOnCSi56yaYl","74","msg_rel_self","8.8"
"R_1CwlSN1ScbIjHAI","74","msg_rel_social","7.6"
"R_10x8qxWMeij30Fy","74","msg_rel_social","7.5"
"R_3EgukJAd4haeGh2","74","msg_rel_social","8.2"
"R_PRkOSHGwJZcIKnn","74","msg_rel_social","4.8"
"R_24GXOnCSi56yaYl","74","msg_rel_social","9.7"
"R_1CwlSN1ScbIjHAI","74","msg_share","8.5"
"R_10x8qxWMeij30Fy","74","msg_share","6.1"
"R_3EgukJAd4haeGh2","74","msg_share","5.2"
"R_PRkOSHGwJZcIKnn","74","msg_share","0"
"R_24GXOnCSi56yaYl","74","msg_share","9.3"
"R_1eVizyTcr1hQgZo","75","msg_rel_self","7.2"
"R_2TNzBApnGZZOD9U","75","msg_rel_self","1.2"
"R_PHD41xWozjLUeDD","75","msg_rel_self","0"
"R_1eVizyTcr1hQgZo","75","msg_rel_social","7.3"
"R_2TNzBApnGZZOD9U","75","msg_rel_social","1.6"
"R_PHD41xWozjLUeDD","75","msg_rel_social","5.1"
"R_1eVizyTcr1hQgZo","75","msg_share","1.2"
"R_2TNzBApnGZZOD9U","75","msg_share","1.7"
"R_PHD41xWozjLUeDD","75","msg_share","0"
"R_1CwlSN1ScbIjHAI","76","msg_rel_self","5.3"
"R_1gOLwBDujMo13gI","76","msg_rel_self","6.4"
"R_1gnMsIkb0tD1i02","76","msg_rel_self","2.8"
"R_1CwlSN1ScbIjHAI","76","msg_rel_social","5.6"
"R_1gOLwBDujMo13gI","76","msg_rel_social","6.4"
"R_1gnMsIkb0tD1i02","76","msg_rel_social","5"
"R_1CwlSN1ScbIjHAI","76","msg_share","5.8"
"R_1gOLwBDujMo13gI","76","msg_share","7.7"
"R_1gnMsIkb0tD1i02","76","msg_share","1.7"
"R_3EgukJAd4haeGh2","77","msg_rel_self","5.5"
"R_3EgukJAd4haeGh2","77","msg_rel_social","7.2"
"R_3EgukJAd4haeGh2","77","msg_share","6.6"
"R_3M99PUY69cAN6v4","78","msg_rel_self","8.5"
"R_1gj83WnV5C4eHmc","78","msg_rel_self","1.2"
"R_3Of8RgGAZjJwIdJ","78","msg_rel_self","9.7"
"R_cZ6I2kyNFX1YHtv","78","msg_rel_self","9.3"
"R_3M99PUY69cAN6v4","78","msg_rel_social","9.8"
"R_1gj83WnV5C4eHmc","78","msg_rel_social","7.7"
"R_3Of8RgGAZjJwIdJ","78","msg_rel_social","7.9"
"R_cZ6I2kyNFX1YHtv","78","msg_rel_social","9.3"
"R_3M99PUY69cAN6v4","78","msg_share","7.1"
"R_1gj83WnV5C4eHmc","78","msg_share","1.3"
"R_3Of8RgGAZjJwIdJ","78","msg_share","9.2"
"R_cZ6I2kyNFX1YHtv","78","msg_share","9.4"
"R_1eVizyTcr1hQgZo","79","msg_rel_self","0.9"
"R_1mdP9xkhgu6z5tt","79","msg_rel_self","0"
"R_2TNzBApnGZZOD9U","79","msg_rel_self","0.6"
"R_1eVizyTcr1hQgZo","79","msg_rel_social","1"
"R_1mdP9xkhgu6z5tt","79","msg_rel_social","4.9"
"R_2TNzBApnGZZOD9U","79","msg_rel_social","0.5"
"R_1eVizyTcr1hQgZo","79","msg_share","0.4"
"R_1mdP9xkhgu6z5tt","79","msg_share","2.9"
"R_2TNzBApnGZZOD9U","79","msg_share","0.6"
"R_1eVizyTcr1hQgZo","80","msg_rel_self","1.7"
"R_ZErYcn6qR1P9MQ1","80","msg_rel_self","0"
"R_1eVizyTcr1hQgZo","80","msg_rel_social","1.8"
"R_ZErYcn6qR1P9MQ1","80","msg_rel_social","2.9"
"R_1eVizyTcr1hQgZo","80","msg_share","0.5"
"R_ZErYcn6qR1P9MQ1","80","msg_share","0"
"R_2YWy1BbZHdY4Fao","1","msg_rel_self","3.7"
"R_1ri6fe4ICZJkrVu","1","msg_rel_self","1.7"
"R_1P8gm2Twarr0hrc","1","msg_rel_self","8.6"
"R_2XicddhiW4l3AS0","1","msg_rel_self","6"
"R_2PBDOwq96BThbis","1","msg_rel_self","5.4"
"R_28LZrsQRpkDSMXc","1","msg_rel_self","5.6"
"R_2YWy1BbZHdY4Fao","1","msg_rel_social","3.4"
"R_1ri6fe4ICZJkrVu","1","msg_rel_social","8.8"
"R_1P8gm2Twarr0hrc","1","msg_rel_social","5.2"
"R_2XicddhiW4l3AS0","1","msg_rel_social","5.9"
"R_2PBDOwq96BThbis","1","msg_rel_social","3.4"
"R_28LZrsQRpkDSMXc","1","msg_rel_social","6.9"
"R_2YWy1BbZHdY4Fao","1","msg_share","5.7"
"R_1ri6fe4ICZJkrVu","1","msg_share","4.8"
"R_1P8gm2Twarr0hrc","1","msg_share","7.5"
"R_2XicddhiW4l3AS0","1","msg_share","5.3"
"R_2PBDOwq96BThbis","1","msg_share","0"
"R_28LZrsQRpkDSMXc","1","msg_share","8"
"R_1jp4j8p0iaRwqCA","2","msg_rel_self","2.7"
"R_pACn8BHNZBRUMVz","2","msg_rel_self","2.2"
"R_2XicddhiW4l3AS0","2","msg_rel_self","8.4"
"R_24LW5ufqGr0RxOm","2","msg_rel_self","4.6"
"R_1jp4j8p0iaRwqCA","2","msg_rel_social","4"
"R_pACn8BHNZBRUMVz","2","msg_rel_social","6.2"
"R_2XicddhiW4l3AS0","2","msg_rel_social","8.7"
"R_24LW5ufqGr0RxOm","2","msg_rel_social","7"
"R_1jp4j8p0iaRwqCA","2","msg_share","3.9"
"R_pACn8BHNZBRUMVz","2","msg_share","6.6"
"R_2XicddhiW4l3AS0","2","msg_share","8.6"
"R_24LW5ufqGr0RxOm","2","msg_share","6"
"R_28S9WcJFsDTUxjQ","3","msg_rel_self","0"
"R_1pseDNeoGhhSE8g","3","msg_rel_self","3"
"R_3dSUnkFwjDyagkA","3","msg_rel_self","0"
"R_2tu0DkejSUw6eYa","3","msg_rel_self","7.8"
"R_2aS0jtuZvdu2kbE","3","msg_rel_self","2.2"
"R_1F4XKgnlmuw1V4a","3","msg_rel_self","0"
"R_28S9WcJFsDTUxjQ","3","msg_rel_social","1.3"
"R_1pseDNeoGhhSE8g","3","msg_rel_social","10"
"R_3dSUnkFwjDyagkA","3","msg_rel_social","3.4"
"R_2tu0DkejSUw6eYa","3","msg_rel_social","7"
"R_2aS0jtuZvdu2kbE","3","msg_rel_social","1.6"
"R_1F4XKgnlmuw1V4a","3","msg_rel_social","2.2"
"R_28S9WcJFsDTUxjQ","3","msg_share","0"
"R_1pseDNeoGhhSE8g","3","msg_share","10"
"R_3dSUnkFwjDyagkA","3","msg_share","0"
"R_2tu0DkejSUw6eYa","3","msg_share","7.5"
"R_2aS0jtuZvdu2kbE","3","msg_share","2.3"
"R_1F4XKgnlmuw1V4a","3","msg_share","0"
"R_3dSUnkFwjDyagkA","4","msg_rel_self","1.9"
"R_9KX5mhl3cqo1UAh","4","msg_rel_self","6.3"
"R_3dSUnkFwjDyagkA","4","msg_rel_social","6.5"
"R_9KX5mhl3cqo1UAh","4","msg_rel_social","2.3"
"R_3dSUnkFwjDyagkA","4","msg_share","0"
"R_9KX5mhl3cqo1UAh","4","msg_share","2.2"
"R_2awsg4qDPiinyNT","5","msg_rel_self","6.7"
"R_pACn8BHNZBRUMVz","5","msg_rel_self","7.3"
"R_11jO3TBu3k3pXot","5","msg_rel_self","2.2"
"R_3suJdotBSaC7W6c","5","msg_rel_self","0.9"
"R_3dSUnkFwjDyagkA","5","msg_rel_self","7.2"
"R_24LW5ufqGr0RxOm","5","msg_rel_self","6"
"R_2awsg4qDPiinyNT","5","msg_rel_social","8.4"
"R_pACn8BHNZBRUMVz","5","msg_rel_social","7.3"
"R_11jO3TBu3k3pXot","5","msg_rel_social","2.5"
"R_3suJdotBSaC7W6c","5","msg_rel_social","0.7"
"R_3dSUnkFwjDyagkA","5","msg_rel_social","7.2"
"R_24LW5ufqGr0RxOm","5","msg_rel_social","7.3"
"R_2awsg4qDPiinyNT","5","msg_share","7.1"
"R_pACn8BHNZBRUMVz","5","msg_share","7.4"
"R_11jO3TBu3k3pXot","5","msg_share","3.4"
"R_3suJdotBSaC7W6c","5","msg_share","0.2"
"R_3dSUnkFwjDyagkA","5","msg_share","0.8"
"R_24LW5ufqGr0RxOm","5","msg_share","6.2"
